,measurement_id,process_id,row_type,stdv,time,unit,value,source
307,viability,cultivation1,measurement,0.0,168.0,%,99.4265,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
308,viability,cultivation1,measurement,0.0,192.0,%,98.60489,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
309,viability,cultivation1,measurement,0.0,216.0,%,95.62752,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
310,viability,cultivation1,measurement,0.0,240.0,%,95.95358,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
311,viability,cultivation1,measurement,0.0,264.0,%,95.19287,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
312,viability,cultivation1,measurement,0.0,288.0,%,89.588844,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
313,viability,cultivation1,measurement,0.0,312.0,%,75.84052,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
314,viability,cultivation1,measurement,0.0,336.0,%,60.985683,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
315,viability,cultivation10,measurement,0.0,0.0,%,100.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
316,viability,cultivation10,measurement,0.0,24.0,%,99.98633,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
317,viability,cultivation10,measurement,0.0,48.0,%,99.97019,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
318,viability,cultivation10,measurement,0.0,72.0,%,99.94691,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
319,viability,cultivation10,measurement,0.0,96.0,%,99.90732,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
320,viability,cultivation10,measurement,0.0,120.0,%,99.82955,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
321,viability,cultivation10,measurement,0.0,144.0,%,99.73813,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
322,viability,cultivation10,measurement,0.0,168.0,%,99.484505,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
323,viability,cultivation10,measurement,0.0,192.0,%,98.56834,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
324,viability,cultivation10,measurement,0.0,216.0,%,98.06877,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
325,viability,cultivation10,measurement,0.0,240.0,%,95.2477,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
326,viability,cultivation10,measurement,0.0,264.0,%,85.0289,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
327,viability,cultivation10,measurement,0.0,288.0,%,68.58778,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
328,viability,cultivation10,measurement,0.0,312.0,%,54.842083,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
329,viability,cultivation10,measurement,0.0,336.0,%,45.03459,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
330,viability,cultivation2,measurement,0.0,0.0,%,100.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
331,viability,cultivation2,measurement,0.0,24.0,%,99.984116,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
332,viability,cultivation2,measurement,0.0,48.0,%,99.96541,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
333,viability,cultivation2,measurement,0.0,72.0,%,99.941864,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
334,viability,cultivation2,measurement,0.0,96.0,%,99.924934,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
335,viability,cultivation2,measurement,0.0,120.0,%,99.8959,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
336,viability,cultivation2,measurement,0.0,144.0,%,99.87097,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
337,viability,cultivation2,measurement,0.0,168.0,%,99.84199,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
338,viability,cultivation2,measurement,0.0,192.0,%,99.80217,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
339,viability,cultivation2,measurement,0.0,216.0,%,99.69225,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
340,viability,cultivation2,measurement,0.0,240.0,%,99.40154,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
341,viability,cultivation2,measurement,0.0,264.0,%,98.23581,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
342,viability,cultivation2,measurement,0.0,288.0,%,92.243774,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
343,viability,cultivation2,measurement,0.0,312.0,%,77.20401,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
344,viability,cultivation2,measurement,0.0,336.0,%,61.56084,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
345,viability,cultivation3,measurement,0.0,0.0,%,100.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
346,viability,cultivation3,measurement,0.0,24.0,%,99.978806,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
347,viability,cultivation3,measurement,0.0,48.0,%,99.95225,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
348,viability,cultivation3,measurement,0.0,72.0,%,99.93307,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
349,viability,cultivation3,measurement,0.0,96.0,%,99.912544,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
350,viability,cultivation3,measurement,0.0,120.0,%,99.86232,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
351,viability,cultivation3,measurement,0.0,144.0,%,99.737976,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
352,viability,cultivation3,measurement,0.0,168.0,%,99.5603,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
353,viability,cultivation3,measurement,0.0,192.0,%,98.83922,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
354,viability,cultivation3,measurement,0.0,216.0,%,93.983154,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
355,viability,cultivation3,measurement,0.0,240.0,%,76.934135,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
356,viability,cultivation3,measurement,0.0,264.0,%,58.76668,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
357,viability,cultivation3,measurement,0.0,288.0,%,46.273685,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
358,viability,cultivation3,measurement,0.0,312.0,%,37.84882,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
359,viability,cultivation3,measurement,0.0,336.0,%,31.911182,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
360,viability,cultivation4,measurement,0.0,0.0,%,100.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
361,viability,cultivation4,measurement,0.0,24.0,%,99.96356,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
362,viability,cultivation4,measurement,0.0,48.0,%,99.93748,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
363,viability,cultivation4,measurement,0.0,72.0,%,99.89489,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
364,viability,cultivation4,measurement,0.0,96.0,%,99.82651,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
365,viability,cultivation4,measurement,0.0,120.0,%,99.68879,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
366,viability,cultivation4,measurement,0.0,144.0,%,99.32939,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
367,viability,cultivation4,measurement,0.0,168.0,%,99.092575,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
368,viability,cultivation4,measurement,0.0,192.0,%,98.92068,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
369,viability,cultivation4,measurement,0.0,216.0,%,97.80193,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
370,viability,cultivation4,measurement,0.0,240.0,%,92.72733,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
371,viability,cultivation4,measurement,0.0,264.0,%,93.01972,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
372,viability,cultivation4,measurement,0.0,288.0,%,89.19115,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
373,viability,cultivation4,measurement,0.0,312.0,%,76.47503,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
374,viability,cultivation4,measurement,0.0,336.0,%,60.931057,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
375,viability,cultivation5,measurement,0.0,0.0,%,100.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
376,viability,cultivation5,measurement,0.0,24.0,%,99.97486,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
377,viability,cultivation5,measurement,0.0,48.0,%,99.94453,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
378,viability,cultivation5,measurement,0.0,72.0,%,99.90049,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
379,viability,cultivation5,measurement,0.0,96.0,%,99.866936,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
380,viability,cultivation5,measurement,0.0,120.0,%,99.794395,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
381,viability,cultivation5,measurement,0.0,144.0,%,99.73268,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
382,viability,cultivation5,measurement,0.0,168.0,%,99.68472,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
383,viability,cultivation5,measurement,0.0,192.0,%,99.62454,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
384,viability,cultivation5,measurement,0.0,216.0,%,99.52331,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
385,viability,cultivation5,measurement,0.0,240.0,%,99.08732,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
386,viability,cultivation5,measurement,0.0,264.0,%,95.89837,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
387,viability,cultivation5,measurement,0.0,288.0,%,80.9524,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
388,viability,cultivation5,measurement,0.0,312.0,%,62.03764,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
389,viability,cultivation5,measurement,0.0,336.0,%,48.609074,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
390,viability,cultivation6,measurement,0.0,0.0,%,100.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
391,viability,cultivation6,measurement,0.0,24.0,%,99.95404,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
392,viability,cultivation6,measurement,0.0,48.0,%,99.92689,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
393,viability,cultivation6,measurement,0.0,72.0,%,99.90826,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
394,viability,cultivation6,measurement,0.0,96.0,%,99.86563,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
395,viability,cultivation6,measurement,0.0,120.0,%,99.81931,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
396,viability,cultivation6,measurement,0.0,144.0,%,99.678535,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
397,viability,cultivation6,measurement,0.0,168.0,%,99.25071,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
398,viability,cultivation6,measurement,0.0,192.0,%,98.88525,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
399,viability,cultivation6,measurement,0.0,216.0,%,96.29633,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
400,viability,cultivation6,measurement,0.0,240.0,%,96.100845,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
401,viability,cultivation6,measurement,0.0,264.0,%,89.824104,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
402,viability,cultivation6,measurement,0.0,288.0,%,70.43602,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
403,viability,cultivation6,measurement,0.0,312.0,%,53.336185,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
404,viability,cultivation6,measurement,0.0,336.0,%,42.05746,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
405,viability,cultivation7,measurement,0.0,0.0,%,100.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
406,viability,cultivation7,measurement,0.0,24.0,%,99.96664,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
407,viability,cultivation7,measurement,0.0,48.0,%,99.92639,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
408,viability,cultivation7,measurement,0.0,72.0,%,99.87436,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
409,viability,cultivation7,measurement,0.0,96.0,%,99.86857,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
410,viability,cultivation7,measurement,0.0,120.0,%,99.86484,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
411,viability,cultivation7,measurement,0.0,144.0,%,99.833084,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
412,viability,cultivation7,measurement,0.0,168.0,%,99.769035,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
413,viability,cultivation7,measurement,0.0,192.0,%,99.62678,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
414,viability,cultivation7,measurement,0.0,216.0,%,99.24373,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
415,viability,cultivation7,measurement,0.0,240.0,%,99.13277,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
416,viability,cultivation7,measurement,0.0,264.0,%,99.0641,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
417,viability,cultivation7,measurement,0.0,288.0,%,98.37707,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
418,viability,cultivation7,measurement,0.0,312.0,%,94.50963,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
419,viability,cultivation7,measurement,0.0,336.0,%,81.417305,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
420,viability,cultivation8,measurement,0.0,0.0,%,100.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
421,viability,cultivation8,measurement,0.0,24.0,%,99.969315,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
422,viability,cultivation8,measurement,0.0,48.0,%,99.942986,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
423,viability,cultivation8,measurement,0.0,72.0,%,99.91207,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
424,viability,cultivation8,measurement,0.0,96.0,%,99.85258,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
425,viability,cultivation8,measurement,0.0,120.0,%,99.71815,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
426,viability,cultivation8,measurement,0.0,144.0,%,99.320984,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
427,viability,cultivation8,measurement,0.0,168.0,%,98.87382,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
428,viability,cultivation8,measurement,0.0,192.0,%,96.84902,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
429,viability,cultivation8,measurement,0.0,216.0,%,88.260666,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
430,viability,cultivation8,measurement,0.0,240.0,%,88.369286,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
431,viability,cultivation8,measurement,0.0,264.0,%,89.13386,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
432,viability,cultivation8,measurement,0.0,288.0,%,84.41651,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
433,viability,cultivation8,measurement,0.0,312.0,%,70.40659,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
434,viability,cultivation8,measurement,0.0,336.0,%,55.493946,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
435,viability,cultivation9,measurement,0.0,0.0,%,100.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
436,viability,cultivation9,measurement,0.0,24.0,%,99.975845,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
437,viability,cultivation9,measurement,0.0,48.0,%,99.945724,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
438,viability,cultivation9,measurement,0.0,72.0,%,99.935,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
439,viability,cultivation9,measurement,0.0,96.0,%,99.90145,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
440,viability,cultivation9,measurement,0.0,120.0,%,99.81789,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
441,viability,cultivation9,measurement,0.0,144.0,%,99.606224,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
442,viability,cultivation9,measurement,0.0,168.0,%,99.45854,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
443,viability,cultivation9,measurement,0.0,192.0,%,98.81928,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
444,viability,cultivation9,measurement,0.0,216.0,%,95.71049,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
445,viability,cultivation9,measurement,0.0,240.0,%,95.775375,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
446,viability,cultivation9,measurement,0.0,264.0,%,96.081055,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
447,viability,cultivation9,measurement,0.0,288.0,%,92.27007,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
448,viability,cultivation9,measurement,0.0,312.0,%,75.308304,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
449,viability,cultivation9,measurement,0.0,336.0,%,56.62438,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
450,average_cell_diameter,cultivation1,measurement,1.0,0.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
451,average_cell_diameter,cultivation1,measurement,1.0,24.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
452,average_cell_diameter,cultivation1,measurement,1.0,48.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
453,average_cell_diameter,cultivation1,measurement,1.0,72.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
454,average_cell_diameter,cultivation1,measurement,1.0,96.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
455,average_cell_diameter,cultivation1,measurement,1.0,120.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
456,average_cell_diameter,cultivation1,measurement,1.0,144.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
457,average_cell_diameter,cultivation1,measurement,1.0,168.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
458,average_cell_diameter,cultivation1,measurement,1.0,192.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
459,average_cell_diameter,cultivation1,measurement,1.0,216.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
460,average_cell_diameter,cultivation1,measurement,1.0,240.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
461,average_cell_diameter,cultivation1,measurement,1.0,264.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
462,average_cell_diameter,cultivation1,measurement,1.0,288.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
463,average_cell_diameter,cultivation1,measurement,1.0,312.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
464,average_cell_diameter,cultivation1,measurement,1.0,336.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
465,average_cell_diameter,cultivation10,measurement,1.0,0.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
466,average_cell_diameter,cultivation10,measurement,1.0,24.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
467,average_cell_diameter,cultivation10,measurement,1.0,48.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
468,average_cell_diameter,cultivation10,measurement,1.0,72.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
469,average_cell_diameter,cultivation10,measurement,1.0,96.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
470,average_cell_diameter,cultivation10,measurement,1.0,120.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
471,average_cell_diameter,cultivation10,measurement,1.0,144.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
472,average_cell_diameter,cultivation10,measurement,1.0,168.0,µm,16.0,/home/jovyan/workspace/notebook-examples-lfs/tests/workshop/generated_test_data/results/biomass_related_data.csv.gz
